
--- Starting Training ---

global_step=144, episodic_return=-4.29007155956225
SPS: 953
global_step=1767728, episodic_return=4396.310857412034
SPS: 953
global_step=1770048, episodic_return=1037.5314418821386
global_step=1770096, episodic_return=4059.60012511372
global_step=1770224, episodic_return=3200.8255570446513
SPS: 953
global_step=1771664, episodic_return=3654.0254643619096
global_step=1772768, episodic_return=2353.1001036497373
global_step=1773360, episodic_return=3507.469653457312
global_step=1773504, episodic_return=1304.6698752094899
SPS: 953
global_step=1773824, episodic_return=4125.67240342151
global_step=1774288, episodic_return=4178.715642480385
global_step=1774288, episodic_return=4273.214969077269
global_step=1775024, episodic_return=4445.876059757327
global_step=1775072, episodic_return=4354.555361751093
SPS: 953
global_step=1775664, episodic_return=3335.9673802201146
SPS: 953
global_step=1778128, episodic_return=1947.4782652225738
global_step=1778448, episodic_return=4502.609968520164
global_step=1779264, episodic_return=3791.0011022037443
SPS: 953
SPS: 953
global_step=1781824, episodic_return=3782.812346558649
global_step=1783312, episodic_return=980.2495578423863
global_step=1783488, episodic_return=2187.5220340051055
SPS: 953
global_step=1785520, episodic_return=3350.8191281778863
SPS: 953
global_step=1786112, episodic_return=3853.328838254852
global_step=1786240, episodic_return=3244.8420710746873
global_step=1787520, episodic_return=3022.941827650005
global_step=1787536, episodic_return=3248.7419738641615
global_step=1787680, episodic_return=3663.433278892071
SPS: 953
global_step=1788096, episodic_return=2199.971538928816
global_step=1789520, episodic_return=4370.078013478122
global_step=1789648, episodic_return=1329.4456053882673
global_step=1789840, episodic_return=4608.380714918954
SPS: 953
global_step=1790304, episodic_return=3911.796326506215
global_step=1790464, episodic_return=3908.6837309097555
global_step=1791088, episodic_return=4149.749016256753
global_step=1791824, episodic_return=866.7699747891825
SPS: 954
global_step=1792912, episodic_return=1692.2577112827385
global_step=1794048, episodic_return=4064.9574847730046
SPS: 954
global_step=1794496, episodic_return=1460.7544856285595
global_step=1795712, episodic_return=1368.0874214914522
SPS: 954
global_step=1796288, episodic_return=1457.0504866609358
global_step=1796384, episodic_return=1373.9018389025296
global_step=1796480, episodic_return=2039.0793127631453
global_step=1796640, episodic_return=3555.95757316354
global_step=1797152, episodic_return=1820.0663455168997
global_step=1797792, episodic_return=1497.4465821166118
global_step=1797840, episodic_return=3941.856717923064
SPS: 954
global_step=1799072, episodic_return=1027.1098960818802
global_step=1800032, episodic_return=1743.1978049273398
SPS: 954
global_step=1800288, episodic_return=1093.482886826364
global_step=1802032, episodic_return=1450.5438037385811
global_step=1802128, episodic_return=3507.3628764902064
SPS: 953
global_step=1803536, episodic_return=3451.5482100433906
global_step=1803696, episodic_return=3609.7382926984205
global_step=1803728, episodic_return=1709.3490436367688
global_step=1804048, episodic_return=1839.7791393035995
SPS: 953
global_step=1804400, episodic_return=1772.6425826586703
global_step=1805296, episodic_return=1388.6265217971802
global_step=1805536, episodic_return=2196.034063849292
global_step=1806304, episodic_return=2456.2239565351415
SPS: 953
global_step=1806480, episodic_return=3792.760658800138
global_step=1807808, episodic_return=1765.7560414879215
global_step=1807840, episodic_return=3393.1829653056407
SPS: 953
global_step=1808640, episodic_return=1020.9626353469511
global_step=1809008, episodic_return=1678.6843900703782
SPS: 953
global_step=1810784, episodic_return=2617.608232072575
global_step=1811824, episodic_return=1093.8074022974033
global_step=1812144, episodic_return=1921.4823524920487
global_step=1812400, episodic_return=1834.9306375795682
SPS: 953
global_step=1812656, episodic_return=1650.3795393971943
global_step=1813376, episodic_return=2255.202774411833
global_step=1813808, episodic_return=4085.928622024285
global_step=1813856, episodic_return=3485.8897716088595
global_step=1814352, episodic_return=1204.2757879842864
SPS: 953
SPS: 953
global_step=1817744, episodic_return=2203.0779053298197
global_step=1818144, episodic_return=3749.548196350928
global_step=1818192, episodic_return=1768.9899450896933
SPS: 953
global_step=1818928, episodic_return=2604.237943653026
global_step=1819072, episodic_return=3613.8735062590276
global_step=1819968, episodic_return=3875.9383767174627
global_step=1820256, episodic_return=1327.8895002596435
global_step=1820672, episodic_return=1909.089335854827
SPS: 954
global_step=1821600, episodic_return=2165.2949754364035
global_step=1822128, episodic_return=2021.6135434094072
global_step=1822496, episodic_return=3963.691947175296
SPS: 953
global_step=1822944, episodic_return=2566.701878837195
global_step=1823856, episodic_return=2450.940386148629
global_step=1824608, episodic_return=1559.6321552607815
SPS: 953
global_step=1825536, episodic_return=1599.7918595222761
global_step=1826000, episodic_return=1389.4392003271598
SPS: 953
global_step=1826832, episodic_return=3126.295762822913
global_step=1826832, episodic_return=1915.1842668977674
global_step=1827712, episodic_return=1110.235256262516
global_step=1827936, episodic_return=1828.9613321511456
global_step=1828416, episodic_return=3115.6325012687553
SPS: 953
global_step=1829248, episodic_return=1365.7592599639402
global_step=1829872, episodic_return=3543.1852786065856
global_step=1830336, episodic_return=2088.087573559476
global_step=1830720, episodic_return=1407.5984593297185
SPS: 953
global_step=1832528, episodic_return=2479.208490725492
SPS: 953
global_step=1833984, episodic_return=1373.5834577794367
global_step=1834160, episodic_return=3598.4582847296774
global_step=1835008, episodic_return=1925.677694723991
SPS: 953
global_step=1835088, episodic_return=3617.113162745087
global_step=1835616, episodic_return=1930.6156864225
global_step=1835920, episodic_return=2449.115873417874
global_step=1835936, episodic_return=2621.5916653197132
global_step=1836400, episodic_return=1378.1526289642122
global_step=1836688, episodic_return=4358.752248801344
SPS: 953
global_step=1837120, episodic_return=2844.939326457304
SPS: 953
global_step=1839824, episodic_return=2728.8248034531866
global_step=1841088, episodic_return=2398.8370372057266
SPS: 953
global_step=1841712, episodic_return=1545.3411059536804
global_step=1842016, episodic_return=1381.9023764254491
global_step=1842560, episodic_return=2066.5798289889576
global_step=1842720, episodic_return=1315.6519697239905
global_step=1842848, episodic_return=4143.58621058492
SPS: 953
global_step=1843264, episodic_return=1479.5235666436358
global_step=1843984, episodic_return=1963.9791479426406
global_step=1844304, episodic_return=1810.0623068723999
global_step=1844432, episodic_return=3245.122568877058
global_step=1844880, episodic_return=3688.0850475615844
SPS: 953
SPS: 953
global_step=1847616, episodic_return=1290.682868101306
global_step=1848288, episodic_return=1231.2827026633927
global_step=1848544, episodic_return=3866.8769524676204
SPS: 953
global_step=1849424, episodic_return=1250.9772669242022
global_step=1849536, episodic_return=2343.5467844967893
global_step=1850176, episodic_return=3805.229303426648
global_step=1850192, episodic_return=1065.6472486639545
global_step=1851104, episodic_return=3446.1430684623006
SPS: 954
global_step=1851648, episodic_return=1753.962651157078
global_step=1851920, episodic_return=2274.852891551031
global_step=1851936, episodic_return=3210.2657766391376
global_step=1853008, episodic_return=1933.5027173910007
SPS: 954
SPS: 954
global_step=1855936, episodic_return=1112.1326469335304
global_step=1857104, episodic_return=3821.554315860332
global_step=1857376, episodic_return=1916.0105300549756
global_step=1857504, episodic_return=1301.9045531290517
SPS: 954
global_step=1858032, episodic_return=4263.4597681485
global_step=1858832, episodic_return=2824.7213664252604
global_step=1858864, episodic_return=4208.72881468613
SPS: 954
global_step=1859904, episodic_return=2298.5295417513685
global_step=1860448, episodic_return=3586.032882710695
SPS: 954
global_step=1862208, episodic_return=2487.089687453653
global_step=1862240, episodic_return=3260.320981812077
global_step=1862704, episodic_return=3530.4175194010663
global_step=1863632, episodic_return=4129.4573884518895
global_step=1863680, episodic_return=1467.011137616698
SPS: 953
global_step=1864224, episodic_return=1454.481731922047
global_step=1864272, episodic_return=1086.7817470426317
global_step=1864496, episodic_return=1626.6628678658662
global_step=1865728, episodic_return=2767.3406223848483
SPS: 953
global_step=1867120, episodic_return=3304.643370026475
SPS: 953
global_step=1868256, episodic_return=1285.0346079226763
global_step=1869024, episodic_return=4163.200644322789
SPS: 953
global_step=1869904, episodic_return=1221.614995686073
global_step=1870480, episodic_return=1438.3811237310265
global_step=1871504, episodic_return=1962.8832613332006
SPS: 954
global_step=1871952, episodic_return=3749.352735512272
global_step=1873120, episodic_return=3741.4522581133187
SPS: 954
global_step=1874880, episodic_return=4139.819831651537
global_step=1874928, episodic_return=4119.684525278203
SPS: 954
global_step=1876464, episodic_return=3482.3549797156834
global_step=1877520, episodic_return=1349.3107329852535
global_step=1877616, episodic_return=1565.351684720956
global_step=1878016, episodic_return=2440.9557206541504
SPS: 954
global_step=1878224, episodic_return=4141.839340083364
global_step=1878672, episodic_return=1198.8792206035819
global_step=1878720, episodic_return=3863.788263864656
global_step=1878800, episodic_return=2697.246216167601
global_step=1879424, episodic_return=2617.223492380715
global_step=1879648, episodic_return=4161.278143710106
SPS: 954
global_step=1880512, episodic_return=4197.734417194071
global_step=1881744, episodic_return=3196.3506574169783
global_step=1881936, episodic_return=1157.3506794571244
SPS: 954
SPS: 954
global_step=1884352, episodic_return=3734.896293410112
global_step=1884560, episodic_return=1362.0608937771085
SPS: 954
global_step=1887968, episodic_return=3827.9326048093217
SPS: 954
global_step=1888368, episodic_return=2203.0916348460787
global_step=1888624, episodic_return=3913.923712465422
global_step=1889648, episodic_return=2649.490498718655
global_step=1890256, episodic_return=4106.685514797588
SPS: 954
global_step=1891888, episodic_return=3988.3468036709296
SPS: 954
global_step=1892512, episodic_return=1990.7126749878767
global_step=1893536, episodic_return=4531.058786170424
SPS: 954
global_step=1894688, episodic_return=3789.2329338392797
global_step=1894736, episodic_return=2429.3350149681937
global_step=1894816, episodic_return=4275.610634864329
global_step=1895664, episodic_return=3542.4729439522107
SPS: 954
global_step=1896528, episodic_return=4172.801833017597
global_step=1897760, episodic_return=2316.8905208225096
global_step=1897952, episodic_return=3437.912099792854
global_step=1898240, episodic_return=2567.8139073321186
SPS: 954
global_step=1899424, episodic_return=1744.9559972499894
global_step=1900368, episodic_return=4276.88233018185
global_step=1900544, episodic_return=1946.337676901616
SPS: 954
global_step=1902480, episodic_return=3632.8608088935925
SPS: 954
global_step=1903984, episodic_return=2833.3968836186655
SPS: 954
global_step=1904864, episodic_return=1899.606903083192
global_step=1905104, episodic_return=2450.945959396291
global_step=1905408, episodic_return=4195.806931880676
global_step=1905424, episodic_return=3146.89902608604
global_step=1905664, episodic_return=3514.106695829871
SPS: 954
SPS: 954
global_step=1910096, episodic_return=4271.162959905426
global_step=1910592, episodic_return=1383.683844294259
global_step=1910752, episodic_return=4016.609109053633
SPS: 954
global_step=1911504, episodic_return=3256.10835720427
global_step=1911632, episodic_return=1406.5543947480248
global_step=1911680, episodic_return=4363.278582168197
global_step=1912016, episodic_return=2458.1550055373955
SPS: 954
global_step=1913776, episodic_return=2877.655787706687
global_step=1913968, episodic_return=3305.097346858721
global_step=1914256, episodic_return=4267.023642581562
SPS: 954
global_step=1916224, episodic_return=1379.5242108050456
global_step=1916384, episodic_return=4286.776898783844
global_step=1916560, episodic_return=4223.993562287319
SPS: 954
global_step=1917808, episodic_return=1359.2520845647448
global_step=1918480, episodic_return=3561.0288190539395
global_step=1918864, episodic_return=1634.9585811706995
SPS: 954
global_step=1919920, episodic_return=2151.4451887628356
global_step=1920192, episodic_return=2074.0357396710815
SPS: 954
global_step=1921120, episodic_return=3611.124452750328
global_step=1921152, episodic_return=3354.906709946045
global_step=1921424, episodic_return=4084.1125295968795
global_step=1921568, episodic_return=2494.755727551825
SPS: 954
global_step=1924240, episodic_return=1838.3134683396909
global_step=1924352, episodic_return=3396.405665875693
SPS: 954
global_step=1925184, episodic_return=2211.085659553876
global_step=1925680, episodic_return=1994.329109168038
global_step=1925888, episodic_return=1808.7634398838816
global_step=1926448, episodic_return=1965.066915309928
global_step=1926608, episodic_return=2488.122415504417
SPS: 954
global_step=1928208, episodic_return=1940.9819366896722
global_step=1928240, episodic_return=3320.018862062286
global_step=1928448, episodic_return=3765.9848221868683
SPS: 954
global_step=1929376, episodic_return=2270.933501688766
global_step=1929792, episodic_return=3386.5998787296235
global_step=1930704, episodic_return=1033.4602163171119
SPS: 954
global_step=1932240, episodic_return=1533.840012139067
global_step=1932688, episodic_return=2013.6247748081832
SPS: 954
global_step=1933568, episodic_return=1880.5057256910222
global_step=1934448, episodic_return=2537.5288058580854
global_step=1934592, episodic_return=1362.2379399133467
SPS: 954
global_step=1936304, episodic_return=1645.815121478322
global_step=1936736, episodic_return=3375.8827648367346
global_step=1937136, episodic_return=3821.3106960469327
global_step=1937232, episodic_return=1049.179169354339
SPS: 954
global_step=1937440, episodic_return=4225.623550165555
global_step=1937584, episodic_return=4319.100355545216
global_step=1937712, episodic_return=1698.7342699489193
global_step=1937840, episodic_return=2909.6907925824376
global_step=1939376, episodic_return=3272.411014320891
SPS: 954
SPS: 954
global_step=1941856, episodic_return=856.2235491316751
global_step=1942672, episodic_return=3829.697190648411
global_step=1942960, episodic_return=2005.93351866071
SPS: 954
global_step=1943776, episodic_return=1396.047870834935
global_step=1944256, episodic_return=3317.933820069944
SPS: 954
global_step=1945808, episodic_return=3289.7942459003166
global_step=1946160, episodic_return=1508.9104617029243
global_step=1946624, episodic_return=2407.0014109158046
global_step=1947040, episodic_return=2348.5640375264784
SPS: 954
global_step=1948704, episodic_return=3864.1473431134496
global_step=1949584, episodic_return=4094.5154963220216
SPS: 954
global_step=1950144, episodic_return=2005.4783696570476
global_step=1950464, episodic_return=4379.204414598589
global_step=1951664, episodic_return=1881.2572350837997
SPS: 954
global_step=1951936, episodic_return=3777.671900519326
global_step=1952320, episodic_return=3665.430471602458
global_step=1952464, episodic_return=1308.0671373898028
global_step=1952752, episodic_return=3801.507716459525
global_step=1952816, episodic_return=1489.8276059608452
global_step=1953152, episodic_return=3626.0184115674974
SPS: 954
global_step=1955072, episodic_return=3057.2346728813345
global_step=1955104, episodic_return=2043.2814037634532
SPS: 954
SPS: 954
global_step=1958032, episodic_return=1331.1551635558067
global_step=1958144, episodic_return=1330.4006423683838
global_step=1958688, episodic_return=3003.39731381024
SPS: 954
global_step=1960272, episodic_return=3120.9765101643848
global_step=1960368, episodic_return=2562.708180937628
global_step=1961824, episodic_return=3371.5164174959914
SPS: 954
global_step=1963440, episodic_return=3119.232759508881
SPS: 954
global_step=1964080, episodic_return=2288.2328412577676
global_step=1964128, episodic_return=3033.8079342404776
global_step=1964304, episodic_return=2872.6383858843874
global_step=1964720, episodic_return=3866.1209311866382
global_step=1965600, episodic_return=4062.9027249387173
global_step=1965920, episodic_return=1634.5439160778274
SPS: 954
global_step=1966352, episodic_return=1910.7366853020912
global_step=1966688, episodic_return=3567.9382546112092
global_step=1967664, episodic_return=2464.853401827451
global_step=1967904, episodic_return=632.767742319846
global_step=1967936, episodic_return=3199.3231020239496
SPS: 954
global_step=1968768, episodic_return=3503.728000657691
global_step=1969168, episodic_return=3806.8264744515973
global_step=1969232, episodic_return=2147.494512934834
SPS: 954
global_step=1971584, episodic_return=1277.2264872769101
global_step=1972080, episodic_return=803.7971205255159
SPS: 954
global_step=1973024, episodic_return=1027.0155841787525
global_step=1973152, episodic_return=1492.010561465098
global_step=1973408, episodic_return=1213.1580979397763
global_step=1973408, episodic_return=2000.6960435641672
global_step=1973984, episodic_return=2471.962591203529
global_step=1974016, episodic_return=1042.4747096301928
SPS: 954
global_step=1975072, episodic_return=1318.8762298799256
global_step=1976288, episodic_return=3346.221219717957
SPS: 954
global_step=1976624, episodic_return=2881.8329830903854
global_step=1977840, episodic_return=2684.072825258704
global_step=1978240, episodic_return=2552.4791683762355
SPS: 954
global_step=1979440, episodic_return=2432.7309741831573
global_step=1979456, episodic_return=3836.890479154696
global_step=1980208, episodic_return=1730.0544863507805
SPS: 954
global_step=1980432, episodic_return=3344.932042897522
global_step=1982128, episodic_return=2582.6516818277555
SPS: 954
SPS: 954
global_step=1984816, episodic_return=2984.1789665715696
global_step=1984880, episodic_return=1126.8536925515928
global_step=1985680, episodic_return=3022.981034851563
SPS: 954
global_step=1988096, episodic_return=4214.5167269128015
global_step=1988608, episodic_return=1861.246560689418
SPS: 954
global_step=1989424, episodic_return=3916.9889328791355
global_step=1990000, episodic_return=4363.96156616349
global_step=1990032, episodic_return=3599.733191778876
global_step=1990576, episodic_return=4269.528691514
global_step=1990576, episodic_return=2538.660696529465
SPS: 954
global_step=1992304, episodic_return=3415.450294669487
global_step=1992464, episodic_return=1861.0958272230741
global_step=1992640, episodic_return=3980.4418465642934
global_step=1992656, episodic_return=1761.0974664996108
SPS: 954
global_step=1992864, episodic_return=980.1479269585285
global_step=1993856, episodic_return=2944.229601738419
global_step=1994256, episodic_return=3891.101200419981
global_step=1994560, episodic_return=3241.5756697073607
SPS: 954
global_step=1995472, episodic_return=3956.4408981620895
global_step=1996016, episodic_return=2578.547629944472
SPS: 954
global_step=1997200, episodic_return=1749.2597103606756
global_step=1998528, episodic_return=1383.6403163145944
SPS: 954
global_step=1998960, episodic_return=2551.6497537789814
global_step=2000432, episodic_return=1334.0688737165954
SPS: 954
global_step=2001024, episodic_return=2457.1983952342157
global_step=2001216, episodic_return=2190.723118844911
global_step=2001808, episodic_return=2053.625932160617
global_step=2002688, episodic_return=1098.414522113216
SPS: 954
global_step=2004016, episodic_return=1279.0184993144499
global_step=2004192, episodic_return=3640.015043956653
SPS: 954
global_step=2005440, episodic_return=3895.4001906617937
global_step=2006048, episodic_return=3779.7306453875763
SPS: 954
global_step=2007600, episodic_return=3150.790255134401
global_step=2008320, episodic_return=3000.612419065376
global_step=2008656, episodic_return=3874.009870652764
SPS: 954
global_step=2009712, episodic_return=1302.263424854635
global_step=2009872, episodic_return=2990.1965862260813
global_step=2010576, episodic_return=4345.368931024935
SPS: 955
global_step=2011424, episodic_return=2158.4627186751563
global_step=2011776, episodic_return=1658.3711763050242
global_step=2011920, episodic_return=4270.156264982308
SPS: 955
global_step=2014976, episodic_return=4206.564129697532
SPS: 955
global_step=2016448, episodic_return=3810.3339537773472
global_step=2016688, episodic_return=3277.717110913923
global_step=2016848, episodic_return=1465.238160012379
global_step=2017040, episodic_return=3822.681162117802
global_step=2017232, episodic_return=4192.210307371136
SPS: 955
global_step=2018432, episodic_return=2249.390913493271
SPS: 955
SPS: 955
global_step=2021456, episodic_return=3812.4203174585696
global_step=2022064, episodic_return=3393.5762103347292
global_step=2022720, episodic_return=1324.4977395094743
global_step=2023120, episodic_return=1350.3678512328265
SPS: 955
global_step=2023616, episodic_return=4282.490386902776
global_step=2024336, episodic_return=3502.382268965282
global_step=2024672, episodic_return=3720.6309908928447
global_step=2025200, episodic_return=2783.61608229811
SPS: 955
global_step=2025888, episodic_return=3202.5798957253505
global_step=2026992, episodic_return=3988.2916819426136
global_step=2027424, episodic_return=2243.684846324445
SPS: 955
global_step=2027664, episodic_return=2455.460831663552
global_step=2027936, episodic_return=4243.077966975383
global_step=2028224, episodic_return=1335.2813090060606
global_step=2028336, episodic_return=3430.478098866832
SPS: 955
global_step=2029696, episodic_return=2698.756468233619
global_step=2030064, episodic_return=1494.4743726090553
global_step=2031456, episodic_return=987.5379859134049
global_step=2031520, episodic_return=2108.1058744214097
SPS: 955
global_step=2032064, episodic_return=2274.31472124709
global_step=2032464, episodic_return=4231.674234168767
global_step=2032688, episodic_return=1093.15804978184
global_step=2032912, episodic_return=1282.0044903832572
global_step=2032960, episodic_return=1078.8653672188295
SPS: 955
SPS: 955
global_step=2037184, episodic_return=1949.6458279381068
SPS: 955
global_step=2038048, episodic_return=3500.088723972259
global_step=2038080, episodic_return=3059.2046294434717
global_step=2038288, episodic_return=1262.0081712026108
global_step=2038784, episodic_return=1782.339198389358
global_step=2039328, episodic_return=2412.9302633124958
global_step=2039392, episodic_return=1488.698016246275
SPS: 955
global_step=2040352, episodic_return=3361.3546355623553
global_step=2040688, episodic_return=3715.265594647785
global_step=2041296, episodic_return=2412.2348705795966
global_step=2041312, episodic_return=2832.3693476444014
global_step=2041744, episodic_return=1979.2176656010288
global_step=2041792, episodic_return=626.7376395412242
SPS: 955
SPS: 955
global_step=2044240, episodic_return=4109.285665926106
global_step=2044480, episodic_return=1204.811263044281
global_step=2045616, episodic_return=1442.652859495964
global_step=2045776, episodic_return=4297.549681325694
SPS: 955
global_step=2047472, episodic_return=3276.30982934876
SPS: 955
global_step=2048480, episodic_return=4098.0225483237045
global_step=2048640, episodic_return=1815.47820681215
global_step=2048928, episodic_return=1765.8227422015564
global_step=2049152, episodic_return=2711.999349942294
global_step=2049744, episodic_return=1925.7587730029848
SPS: 955
global_step=2050976, episodic_return=1076.5884633428482
global_step=2052096, episodic_return=2226.277360465926
SPS: 955
global_step=2052128, episodic_return=1810.6992591146734
global_step=2053200, episodic_return=4168.984725618904
SPS: 955
global_step=2054800, episodic_return=4279.491877335235
global_step=2054832, episodic_return=3184.873107053955
global_step=2055120, episodic_return=1407.445965507446
global_step=2055344, episodic_return=3805.4584235035177
SPS: 955
global_step=2057424, episodic_return=3818.091285814317
global_step=2057984, episodic_return=1676.684055381443
SPS: 955
global_step=2059184, episodic_return=1144.556787481957
global_step=2059312, episodic_return=2243.514261576295
global_step=2059584, episodic_return=2520.4409831297776
SPS: 955
global_step=2060496, episodic_return=3423.256569828934
global_step=2061792, episodic_return=4262.758232196098
SPS: 955
global_step=2063488, episodic_return=2945.2448496793295
global_step=2063760, episodic_return=2263.664567675645
SPS: 955
global_step=2064464, episodic_return=1689.149350899684
global_step=2064496, episodic_return=4007.23138430508
global_step=2064688, episodic_return=4139.690464077593
global_step=2064944, episodic_return=1626.6001330092286
global_step=2066000, episodic_return=1579.2253739351609
SPS: 955
global_step=2067328, episodic_return=1866.1915667398732
global_step=2068112, episodic_return=3062.762466606603
global_step=2068144, episodic_return=3770.766131376393
SPS: 955
global_step=2070048, episodic_return=1009.2848567209677
SPS: 955
global_step=2070816, episodic_return=4235.875556137495
global_step=2070848, episodic_return=3718.4939356111067
global_step=2071360, episodic_return=3302.448914301309
global_step=2072192, episodic_return=2611.9775341355944
SPS: 955
global_step=2073520, episodic_return=2332.4509304209387
SPS: 955
global_step=2075200, episodic_return=4355.825276574263
global_step=2075536, episodic_return=2434.163856208964
global_step=2076512, episodic_return=3076.2709489799054
SPS: 955
global_step=2078608, episodic_return=1695.6166107719953
SPS: 955
global_step=2079968, episodic_return=1537.7632670161508
global_step=2080480, episodic_return=4076.3033926954695
global_step=2080512, episodic_return=4358.532603762827
global_step=2080704, episodic_return=4064.005447979938
SPS: 955
global_step=2080960, episodic_return=4013.6677626940586
global_step=2082096, episodic_return=2967.557192823837
SPS: 955
global_step=2083248, episodic_return=3432.5767857145247
global_step=2083344, episodic_return=4253.267028727438
global_step=2084160, episodic_return=3949.4492738199806
SPS: 955
global_step=2086064, episodic_return=3037.7743599796518
global_step=2086624, episodic_return=3328.376707398953
SPS: 955
global_step=2088208, episodic_return=4049.7073680937815
SPS: 955
global_step=2089968, episodic_return=1548.6136297415164
SPS: 955
global_step=2091216, episodic_return=4206.741891064552
global_step=2091440, episodic_return=2724.051436250223
global_step=2091552, episodic_return=4218.2874215927695
global_step=2092272, episodic_return=3173.027565130799
global_step=2092528, episodic_return=3156.7994670680955
SPS: 955
global_step=2093488, episodic_return=1099.665963036599
SPS: 955
global_step=2095280, episodic_return=2336.980778504212
global_step=2095984, episodic_return=4429.753875401785
global_step=2096496, episodic_return=4305.683341908167
global_step=2096528, episodic_return=3987.9701734173746
global_step=2096880, episodic_return=1182.8036131928345
global_step=2096976, episodic_return=4306.906891592667
SPS: 955
global_step=2098112, episodic_return=3199.2191971286
SPS: 955
global_step=2099360, episodic_return=4328.686719818627
SPS: 955
global_step=2101632, episodic_return=3003.851780888956
global_step=2102080, episodic_return=3002.6114639813018
global_step=2102640, episodic_return=3725.9988720428064
SPS: 955
global_step=2103552, episodic_return=1529.5857622632204
global_step=2104048, episodic_return=2038.7049282338526
SPS: 955
global_step=2105744, episodic_return=1346.9212756224788
global_step=2107232, episodic_return=4167.788387056632
global_step=2107328, episodic_return=2879.6311304523388
SPS: 955
global_step=2107456, episodic_return=4102.648907024771
global_step=2108192, episodic_return=1502.0100984110952
global_step=2108544, episodic_return=3756.0590064588714
SPS: 955
global_step=2109504, episodic_return=4273.8469202832885
global_step=2111232, episodic_return=4038.1469078632003
SPS: 955
global_step=2112096, episodic_return=2198.001419039202
global_step=2112512, episodic_return=3887.795482492965
global_step=2112544, episodic_return=3885.1303767558625
global_step=2112560, episodic_return=4216.553389782008
SPS: 955
global_step=2113568, episodic_return=1833.46113423266
global_step=2113680, episodic_return=1123.245828687582
global_step=2114128, episodic_return=3449.6121018428803
SPS: 955
global_step=2115952, episodic_return=1956.0833593694956
global_step=2116544, episodic_return=427.6250189047223
SPS: 955
global_step=2118096, episodic_return=2993.899989894845
global_step=2118208, episodic_return=1313.6489332774806
global_step=2118416, episodic_return=3745.2415119310685
global_step=2118656, episodic_return=3824.3400433268575
SPS: 955
global_step=2120528, episodic_return=1426.529544444483
SPS: 956
global_step=2122672, episodic_return=788.47219306949
global_step=2123248, episodic_return=4114.411412843637
global_step=2123344, episodic_return=3602.355407062131
global_step=2123536, episodic_return=2835.9946338370687
SPS: 956
global_step=2124224, episodic_return=1326.0825979440199
global_step=2124224, episodic_return=1954.9724556945444
global_step=2124544, episodic_return=4004.469912405013
global_step=2124560, episodic_return=3638.5454741667945
SPS: 956
global_step=2127248, episodic_return=3964.9521682340383
global_step=2127408, episodic_return=4191.324111513752
SPS: 956
global_step=2128496, episodic_return=1235.574789241035
global_step=2128560, episodic_return=4143.6559900114735
SPS: 955
global_step=2130144, episodic_return=3256.686361594839
global_step=2130240, episodic_return=1343.0234397578424
global_step=2130928, episodic_return=3859.5265956187736
SPS: 956
global_step=2132448, episodic_return=1907.8854137685275
global_step=2133456, episodic_return=1711.131413123457
SPS: 956
global_step=2134112, episodic_return=2877.511404580709
global_step=2134368, episodic_return=2400.5628295463252
global_step=2134608, episodic_return=2909.8800740097386
global_step=2134672, episodic_return=3346.536215340797
global_step=2135744, episodic_return=1701.9034457040805
SPS: 956
global_step=2136192, episodic_return=3249.5328942573483
global_step=2136544, episodic_return=4271.5191409961135
SPS: 956
global_step=2138752, episodic_return=1411.2198584857579
global_step=2139072, episodic_return=1796.1183787552698
global_step=2139360, episodic_return=3344.0268338683604
global_step=2139904, episodic_return=572.1790676638421
SPS: 956
global_step=2141296, episodic_return=1425.304458928999
SPS: 956
global_step=2142256, episodic_return=3215.0517177863744
global_step=2143264, episodic_return=3956.6974256927588
global_step=2143424, episodic_return=4227.792664899596
SPS: 956
global_step=2144576, episodic_return=4168.111709026928
global_step=2145616, episodic_return=3252.439975803359
SPS: 956
global_step=2147952, episodic_return=2113.547476664723
SPS: 956
global_step=2148368, episodic_return=3262.091829126182
global_step=2150128, episodic_return=2683.082119747912
SPS: 956
global_step=2150528, episodic_return=4062.822783789236
global_step=2150624, episodic_return=4257.994644324566
global_step=2150688, episodic_return=3419.069436212755
global_step=2151056, episodic_return=2453.5469533362343
global_step=2151472, episodic_return=2256.513534370091
global_step=2151632, episodic_return=616.6553984196253
SPS: 956
global_step=2152560, episodic_return=4193.368473598406
SPS: 956
global_step=2154768, episodic_return=4160.739837399908
global_step=2155376, episodic_return=3551.6061334979654
global_step=2155696, episodic_return=4047.668340660684
global_step=2156448, episodic_return=2956.374423794256
SPS: 956
global_step=2158016, episodic_return=1373.2485450979282
global_step=2158256, episodic_return=1551.1356779259768
SPS: 956
global_step=2159280, episodic_return=3805.286546958692
global_step=2159440, episodic_return=4135.8670261286525
SPS: 956
global_step=2161632, episodic_return=3019.653283729489
global_step=2161744, episodic_return=1286.152520251095
SPS: 956
global_step=2163488, episodic_return=2633.1771979588416
global_step=2164016, episodic_return=1233.961673289888
global_step=2164384, episodic_return=3248.9688766179756
global_step=2164656, episodic_return=3650.690813864832
SPS: 956
global_step=2164960, episodic_return=1485.9441321601882
global_step=2166144, episodic_return=2797.8602311083964
global_step=2166544, episodic_return=3948.355513915501
global_step=2166640, episodic_return=4241.683115579611
global_step=2166704, episodic_return=3471.4311873062893
SPS: 956
global_step=2166864, episodic_return=1635.4068465549265
