
--- Starting Training ---

global_step=112, episodic_return=-4.838320448915629
global_step=2453296, episodic_return=3377.675833929493
SPS: 963
global_step=2454192, episodic_return=3929.972300446833
global_step=2454320, episodic_return=943.5256208432332
global_step=2454672, episodic_return=2102.2989056480087
SPS: 963
global_step=2455616, episodic_return=3299.4790331123154
global_step=2455856, episodic_return=1300.6103404612386
global_step=2456368, episodic_return=3547.438711488169
global_step=2456384, episodic_return=941.2775608896735
global_step=2456624, episodic_return=4185.899261671904
global_step=2456880, episodic_return=1586.6792721739398
SPS: 963
global_step=2458032, episodic_return=595.5042641203707
global_step=2458944, episodic_return=1228.8082161681473
global_step=2459168, episodic_return=479.69169882367567
SPS: 963
global_step=2459824, episodic_return=1118.5891248237376
global_step=2459920, episodic_return=1790.539362805722
global_step=2460032, episodic_return=610.2828368300078
global_step=2460192, episodic_return=417.91993981713625
global_step=2460432, episodic_return=1147.8432523913502
global_step=2461040, episodic_return=3818.0158042524076
SPS: 963
global_step=2462736, episodic_return=2348.3207060129903
global_step=2463328, episodic_return=2174.981975221192
global_step=2463680, episodic_return=24.04556184888606
SPS: 963
global_step=2464320, episodic_return=1337.0969587142288
global_step=2465056, episodic_return=1604.3390186667623
global_step=2465088, episodic_return=4121.948983089559
global_step=2465440, episodic_return=1334.970253062277
SPS: 963
global_step=2466080, episodic_return=1989.377456539817
global_step=2467024, episodic_return=2175.3500373217075
global_step=2467376, episodic_return=3970.132569686993
SPS: 963
global_step=2469840, episodic_return=933.4242642574553
SPS: 963
global_step=2470496, episodic_return=2499.2045804130466
global_step=2470752, episodic_return=1625.7714188475154
SPS: 963
global_step=2472752, episodic_return=1400.815799774203
SPS: 963
global_step=2475168, episodic_return=2731.6047042137743
global_step=2475184, episodic_return=2996.6783347181367
global_step=2475840, episodic_return=3557.736036442268
SPS: 963
global_step=2476048, episodic_return=3832.4709233722706
global_step=2476208, episodic_return=3798.95542026851
global_step=2476448, episodic_return=3776.0147933289963
global_step=2477264, episodic_return=-6.988514466258342
SPS: 963
global_step=2478608, episodic_return=34.81060096348488
global_step=2478752, episodic_return=3899.779468557493
SPS: 963
global_step=2481072, episodic_return=3975.1765833105574
global_step=2481104, episodic_return=4231.515666478127
global_step=2481104, episodic_return=1961.09590293922
global_step=2481456, episodic_return=4002.930507789609
SPS: 963
global_step=2483040, episodic_return=3844.693249858299
global_step=2483392, episodic_return=3916.5464070531057
SPS: 963
global_step=2485584, episodic_return=3843.0483232437605
global_step=2485856, episodic_return=3904.2085700841226
SPS: 963
global_step=2486512, episodic_return=3868.5593853530504
SPS: 963
global_step=2489072, episodic_return=73.96817397788968
global_step=2490144, episodic_return=2157.0034469032853
global_step=2490208, episodic_return=4054.2584638061808
SPS: 963
global_step=2492064, episodic_return=3752.2820672075222
global_step=2492224, episodic_return=3715.166149956734
SPS: 963
global_step=2492464, episodic_return=3812.493863078875
global_step=2492992, episodic_return=2983.404332509733
global_step=2493280, episodic_return=3117.689326551031
SPS: 963
global_step=2494624, episodic_return=3324.869395237806
global_step=2494768, episodic_return=4236.651071978615
global_step=2494848, episodic_return=3628.42205133728
global_step=2495088, episodic_return=2250.704133350408
SPS: 963
global_step=2497088, episodic_return=4111.918832253467
SPS: 963
global_step=2499056, episodic_return=3878.076037254895
global_step=2499408, episodic_return=3816.0529995629004
global_step=2499488, episodic_return=2326.0237713197544
global_step=2500272, episodic_return=2461.8429347436195
SPS: 963
global_step=2501280, episodic_return=1473.177693409468
global_step=2501456, episodic_return=2143.2469363172386
global_step=2502528, episodic_return=3316.951493852476
SPS: 963
global_step=2503408, episodic_return=3334.375602858678
global_step=2504496, episodic_return=2856.358815138389
global_step=2504592, episodic_return=1015.8256251692193
global_step=2504608, episodic_return=2270.442821084867
SPS: 963
global_step=2505056, episodic_return=1742.921640144397
global_step=2505184, episodic_return=2590.8517482605266
global_step=2506384, episodic_return=2790.997965906526
SPS: 963
global_step=2508080, episodic_return=3861.214915620715
global_step=2508480, episodic_return=3572.3683223011535
global_step=2508672, episodic_return=602.2019605290044
SPS: 963
global_step=2508832, episodic_return=2064.5127726205405
global_step=2509312, episodic_return=900.7774352069716
global_step=2509536, episodic_return=1933.1771661162093
global_step=2510480, episodic_return=2398.5886337888783
global_step=2510640, episodic_return=3330.576390529947
global_step=2510672, episodic_return=2641.1369517424455
SPS: 963
global_step=2511968, episodic_return=1660.482742657253
global_step=2512624, episodic_return=1191.4228267201618
global_step=2512832, episodic_return=335.69561491905677
SPS: 963
global_step=2513424, episodic_return=1991.2204695535172
global_step=2513728, episodic_return=631.5264675354551
global_step=2514704, episodic_return=2283.292478457278
SPS: 963
global_step=2514960, episodic_return=1118.049684521223
global_step=2515968, episodic_return=623.103442724943
global_step=2516064, episodic_return=533.6600507346435
global_step=2516416, episodic_return=1677.6902127044639
SPS: 963
global_step=2517296, episodic_return=3105.8469424157597
global_step=2518544, episodic_return=3630.0881748918946
SPS: 963
global_step=2519424, episodic_return=3587.0801423601815
global_step=2519680, episodic_return=1785.3618550900972
global_step=2520304, episodic_return=2860.26873357713
global_step=2520704, episodic_return=1629.2520114830113
SPS: 963
global_step=2521712, episodic_return=1923.686707933261
SPS: 963
global_step=2523408, episodic_return=1961.5198748253483
global_step=2524096, episodic_return=3423.061742367575
global_step=2524496, episodic_return=3312.715159681373
SPS: 963
global_step=2526656, episodic_return=3326.5874795204636
SPS: 963
global_step=2528272, episodic_return=1833.639215272884
global_step=2528640, episodic_return=3955.8607464816187
SPS: 963
global_step=2530496, episodic_return=2521.361315064522
global_step=2530720, episodic_return=3217.063511635118
SPS: 963
global_step=2531984, episodic_return=4272.759240479017
global_step=2532080, episodic_return=3922.516381620511
global_step=2532128, episodic_return=2147.8309046209242
global_step=2532432, episodic_return=4029.845424297983
global_step=2533312, episodic_return=3215.436752943606
SPS: 963
global_step=2534560, episodic_return=4064.814959811798
SPS: 963
global_step=2535440, episodic_return=3787.16409599076
global_step=2535696, episodic_return=3766.808049218148
global_step=2537040, episodic_return=1044.0510568146588
SPS: 963
global_step=2537728, episodic_return=4064.032545576711
global_step=2538976, episodic_return=1502.7579351087486
SPS: 963
global_step=2540112, episodic_return=3689.1769892399834
global_step=2540512, episodic_return=3929.506246170855
global_step=2540896, episodic_return=2674.9581877860446
SPS: 963
global_step=2542672, episodic_return=3356.6224637428777
global_step=2543344, episodic_return=4026.9471650091773
SPS: 963
global_step=2544656, episodic_return=4017.2789427476
SPS: 963
global_step=2546736, episodic_return=3792.6583846218923
global_step=2547408, episodic_return=1591.7030676638165
SPS: 963
global_step=2547776, episodic_return=2161.874401085546
global_step=2547968, episodic_return=875.4484880867526
global_step=2548096, episodic_return=4082.3675964083827
global_step=2548448, episodic_return=3955.6356459021736
global_step=2549328, episodic_return=3268.110828563404
global_step=2549392, episodic_return=939.8582800654805
global_step=2549616, episodic_return=2099.248625723082
global_step=2549728, episodic_return=2784.0103111254657
SPS: 963
global_step=2549824, episodic_return=2909.9358910160367
global_step=2550064, episodic_return=15.398278096348593
global_step=2550576, episodic_return=3599.029074906426
global_step=2551088, episodic_return=1739.8074309879614
global_step=2551456, episodic_return=3793.9903315083043
global_step=2551712, episodic_return=3662.574167600111
SPS: 963
global_step=2552240, episodic_return=885.3659362214062
SPS: 963
global_step=2554048, episodic_return=645.180853054201
global_step=2554320, episodic_return=828.7760051891846
global_step=2554784, episodic_return=1000.1976632741939
global_step=2555024, episodic_return=702.5403544367797
SPS: 963
global_step=2556128, episodic_return=3737.6767653883403
global_step=2557952, episodic_return=1259.091568799882
SPS: 963
global_step=2557968, episodic_return=1242.9291378163398
global_step=2558464, episodic_return=591.7229416863241
global_step=2559936, episodic_return=2239.588987283748
SPS: 963
global_step=2560144, episodic_return=1179.9223681233564
global_step=2560304, episodic_return=1822.9363333264257
global_step=2561152, episodic_return=1449.9819877080547
global_step=2561216, episodic_return=502.0656989545115
global_step=2561312, episodic_return=2823.374255043066
SPS: 963
global_step=2562752, episodic_return=2871.8518276393556
global_step=2563104, episodic_return=1039.742531857722
global_step=2563216, episodic_return=1574.814843102045
global_step=2563424, episodic_return=3294.029172064939
global_step=2563984, episodic_return=3258.043354055222
global_step=2564016, episodic_return=1097.8972593362262
global_step=2564032, episodic_return=99.51572508979777
SPS: 963
global_step=2564464, episodic_return=4168.527660923785
global_step=2564896, episodic_return=3527.6556742469274
SPS: 963
global_step=2566592, episodic_return=3803.0294375801914
SPS: 963
SPS: 963
global_step=2570336, episodic_return=3257.7156159495953
global_step=2571792, episodic_return=2187.4331994093186
SPS: 963
global_step=2573376, episodic_return=2825.9066967076087
global_step=2574256, episodic_return=3473.0444736521977
SPS: 963
global_step=2576160, episodic_return=4385.867247972557
SPS: 963
global_step=2576736, episodic_return=3338.564707817156
global_step=2577232, episodic_return=3830.1124921718583
global_step=2577264, episodic_return=1271.9725711119793
global_step=2577328, episodic_return=4096.191516312133
global_step=2578192, episodic_return=3388.0897858956027
global_step=2578224, episodic_return=1432.0014722346064
SPS: 963
global_step=2578768, episodic_return=3771.7812642161443
global_step=2579232, episodic_return=3626.509718752024
global_step=2579440, episodic_return=3924.7790337682663
global_step=2580000, episodic_return=3206.571900729573
global_step=2580048, episodic_return=3988.594816155791
global_step=2580480, episodic_return=4251.47700871581
SPS: 963
global_step=2580496, episodic_return=1434.8853715966895
SPS: 963
global_step=2582608, episodic_return=3937.1829786883027
SPS: 963
global_step=2585824, episodic_return=1186.3367172055466
global_step=2585920, episodic_return=2067.4796767724933
SPS: 963
global_step=2587040, episodic_return=2785.533233517437
global_step=2587456, episodic_return=2640.049039561331
global_step=2588528, episodic_return=2625.0903235750093
SPS: 963
global_step=2589392, episodic_return=4004.784492777609
SPS: 963
global_step=2590784, episodic_return=3492.708938368766
global_step=2591136, episodic_return=1043.3904365727087
global_step=2591408, episodic_return=1817.3238663807826
SPS: 963
global_step=2593248, episodic_return=1334.5986430859211
global_step=2593280, episodic_return=3070.1328109708493
global_step=2593696, episodic_return=2719.7701227906564
global_step=2594208, episodic_return=4036.490605823506
global_step=2594560, episodic_return=108.71119031814169
global_step=2594784, episodic_return=3570.6193983002954
SPS: 963
global_step=2595232, episodic_return=-16.243536966855405
global_step=2595248, episodic_return=3720.364944524685
global_step=2595456, episodic_return=4010.5592930234648
global_step=2596064, episodic_return=3951.8631079368074
global_step=2596432, episodic_return=2521.7829142133573
global_step=2596512, episodic_return=4256.509255707036
SPS: 963
SPS: 963
global_step=2599456, episodic_return=2414.1534758188864
global_step=2599696, episodic_return=2083.629209575712
global_step=2600608, episodic_return=3492.216340338153
global_step=2600688, episodic_return=857.6542842364668
global_step=2600736, episodic_return=1345.4773317374472
SPS: 963
global_step=2602272, episodic_return=1335.3441183875175
SPS: 963
global_step=2603072, episodic_return=3217.9756127441015
global_step=2603856, episodic_return=2603.576415609337
global_step=2605008, episodic_return=854.4228887684188
SPS: 963
global_step=2605568, episodic_return=993.6416528007743
SPS: 963
global_step=2607424, episodic_return=3959.3337265616055
global_step=2608336, episodic_return=3631.63344579732
SPS: 963
global_step=2609712, episodic_return=3336.443499732113
global_step=2610800, episodic_return=3656.0677923332446
global_step=2611184, episodic_return=1647.7917905822235
SPS: 963
global_step=2611248, episodic_return=3591.3800489118985
global_step=2611264, episodic_return=3820.5579989300295
global_step=2612000, episodic_return=3038.800684451934
global_step=2612080, episodic_return=3868.7170336912604
global_step=2612448, episodic_return=4075.156956060373
global_step=2612480, episodic_return=1612.1220570370222
global_step=2612704, episodic_return=1798.9635103794842
SPS: 963
global_step=2613744, episodic_return=2894.9573335260966
global_step=2614432, episodic_return=61.985662265234495
global_step=2615184, episodic_return=3723.6273594076456
SPS: 963
global_step=2615712, episodic_return=4073.1592967389897
global_step=2616112, episodic_return=1653.6530308947558
SPS: 963
global_step=2619088, episodic_return=3898.4045926696676
SPS: 963
global_step=2619792, episodic_return=2081.268346582297
global_step=2619968, episodic_return=1639.3697368267322
global_step=2620048, episodic_return=1807.3484833219904
global_step=2620384, episodic_return=1775.0290326166305
SPS: 963
global_step=2621824, episodic_return=2388.251257229519
global_step=2623440, episodic_return=3908.970429231318
SPS: 963
SPS: 963
global_step=2625728, episodic_return=3190.4361126113354
global_step=2626816, episodic_return=3840.0457754714644
global_step=2627264, episodic_return=3300.6129257317925
SPS: 963
global_step=2628096, episodic_return=3957.7918532610843
global_step=2628192, episodic_return=1995.6674232402697
SPS: 963
global_step=2629760, episodic_return=4026.20099044508
global_step=2629792, episodic_return=3262.2637183052097
global_step=2630224, episodic_return=45.02733426529059
global_step=2630448, episodic_return=3877.131520879617
global_step=2630688, episodic_return=2794.3208149853212
SPS: 963
global_step=2631728, episodic_return=4272.420429108298
global_step=2632128, episodic_return=4100.303164113541
global_step=2632480, episodic_return=3297.786192079923
SPS: 963
global_step=2634352, episodic_return=3820.3866450786372
global_step=2634576, episodic_return=718.79411584494
global_step=2635104, episodic_return=3908.7799743509972
global_step=2635232, episodic_return=1210.8880997984757
SPS: 963
SPS: 963
global_step=2637840, episodic_return=4150.466984220062
global_step=2638576, episodic_return=1563.2994312815822
global_step=2639104, episodic_return=1486.3076556951505
global_step=2639456, episodic_return=4004.3693589803843
global_step=2639824, episodic_return=1664.2396085429775
SPS: 963
global_step=2641664, episodic_return=1315.3906154911047
global_step=2641744, episodic_return=3517.1661814377358
SPS: 963
global_step=2642768, episodic_return=658.7998321704969
global_step=2642832, episodic_return=2745.8078287825165
global_step=2642960, episodic_return=4031.469007232488
global_step=2643216, episodic_return=2132.3001155688357
SPS: 963
global_step=2644112, episodic_return=3763.50640779994
global_step=2644448, episodic_return=1502.2744603130222
global_step=2645056, episodic_return=3019.2279034678936
global_step=2645808, episodic_return=3865.293515893027
SPS: 963
global_step=2646464, episodic_return=3885.6632017311517
global_step=2646688, episodic_return=1541.5295041347094
global_step=2646976, episodic_return=1620.8719373011265
global_step=2647520, episodic_return=27.955969713369075
global_step=2647648, episodic_return=929.2870038538844
global_step=2647904, episodic_return=888.7400065645296
SPS: 963
global_step=2648640, episodic_return=1212.9511521338986
global_step=2648688, episodic_return=3864.704995865187
SPS: 963
global_step=2650320, episodic_return=2830.907697772346
global_step=2651120, episodic_return=3855.3063664401107
global_step=2651120, episodic_return=709.0880557534981
SPS: 963
global_step=2652192, episodic_return=1790.8217953005878
global_step=2653088, episodic_return=732.5933371498601
global_step=2653824, episodic_return=2902.30827747809
global_step=2654160, episodic_return=1120.445238892366
global_step=2654176, episodic_return=1393.7268717084885
SPS: 963
global_step=2655264, episodic_return=1813.717526746712
SPS: 963
global_step=2657536, episodic_return=2570.708652082477
global_step=2657760, episodic_return=3402.565688555305
SPS: 963
global_step=2658352, episodic_return=716.4930571900267
global_step=2658848, episodic_return=3529.8399457897426
global_step=2660128, episodic_return=3713.813201775193
SPS: 963
global_step=2661824, episodic_return=3817.6824952602637
SPS: 963
global_step=2662480, episodic_return=3711.281794083016
global_step=2663536, episodic_return=3417.1408304167016
global_step=2663536, episodic_return=1053.0223857747267
global_step=2663984, episodic_return=2847.4996877922035
SPS: 963
global_step=2664912, episodic_return=2717.686661948972
global_step=2664960, episodic_return=2447.2908500538183
global_step=2665696, episodic_return=3951.693076594124
SPS: 963
global_step=2667136, episodic_return=3832.2680956612876
global_step=2667136, episodic_return=3935.1232923406164
global_step=2668208, episodic_return=4158.867756365233
SPS: 963
global_step=2669840, episodic_return=3849.3941739550273
SPS: 963
global_step=2671136, episodic_return=1770.6316531287375
global_step=2671664, episodic_return=1554.7064761402623
global_step=2671696, episodic_return=90.87954360226583
global_step=2672224, episodic_return=2021.9016684940063
SPS: 963
global_step=2673552, episodic_return=4123.213557442984
global_step=2673776, episodic_return=3561.4155084260105
SPS: 963
global_step=2674864, episodic_return=3761.4832288137304
global_step=2675776, episodic_return=2818.7606635394177
global_step=2676144, episodic_return=3673.180006897623
SPS: 963
global_step=2676752, episodic_return=926.813783537317
global_step=2677840, episodic_return=3938.1558677516623
global_step=2678496, episodic_return=3874.447366732708
SPS: 963
global_step=2679552, episodic_return=3443.7491154639615
global_step=2679728, episodic_return=2191.4121132609794
global_step=2679888, episodic_return=1983.9671527675616
global_step=2679952, episodic_return=3291.7030878012242
global_step=2680608, episodic_return=2107.2684863070626
SPS: 963
global_step=2681056, episodic_return=1687.744414156633
global_step=2681712, episodic_return=4229.113173875103
global_step=2681728, episodic_return=3418.3723400254344
global_step=2682480, episodic_return=45.19969837409015
SPS: 963
global_step=2683040, episodic_return=1764.1492576446715
global_step=2683600, episodic_return=1659.2882659097645
global_step=2684704, episodic_return=916.9838077229709
SPS: 963
global_step=2685520, episodic_return=2064.884029319062
global_step=2685856, episodic_return=3998.4671009412814
global_step=2686448, episodic_return=1273.3692029351166
global_step=2686944, episodic_return=573.4890735073415
global_step=2686960, episodic_return=1722.7809373099915
SPS: 963
global_step=2687744, episodic_return=924.7029224666935
global_step=2688128, episodic_return=617.2871407897092
global_step=2688352, episodic_return=1616.6311881430331
SPS: 963
global_step=2689440, episodic_return=3151.0826329239094
global_step=2689792, episodic_return=2782.454148897087
SPS: 963
global_step=2691104, episodic_return=2652.347293384632
global_step=2691168, episodic_return=2099.5172979177905
global_step=2691344, episodic_return=2157.5016085651882
global_step=2691824, episodic_return=648.282494213674
global_step=2693120, episodic_return=1536.1937173728736
SPS: 963
global_step=2693344, episodic_return=1121.785345617634
global_step=2693440, episodic_return=1418.857346491476
global_step=2693856, episodic_return=3786.1465345367787
global_step=2694096, episodic_return=1266.6647135418275
global_step=2694208, episodic_return=61.21277551258761
SPS: 963
global_step=2695536, episodic_return=746.0040808518096
global_step=2695568, episodic_return=3288.2000253811752
SPS: 963
global_step=2697744, episodic_return=3785.889861319935
global_step=2698672, episodic_return=1601.893125242875
SPS: 963
global_step=2700800, episodic_return=1137.3234612879053
SPS: 963
global_step=2701536, episodic_return=3768.507265545472
global_step=2701888, episodic_return=127.11248382037343
global_step=2702464, episodic_return=3639.3732206923255
global_step=2702976, episodic_return=3750.2650605572057
SPS: 963
global_step=2703888, episodic_return=2637.6182555641526
global_step=2704592, episodic_return=1327.2288319163042
SPS: 963
global_step=2705456, episodic_return=3574.4329620380317
global_step=2705808, episodic_return=3322.7482096374083
global_step=2706992, episodic_return=3549.624457571492
global_step=2707120, episodic_return=4259.23041078702
SPS: 963
global_step=2707584, episodic_return=-2.2616466883078434
global_step=2708016, episodic_return=3.753130100540679
global_step=2709136, episodic_return=4014.4363635213044
SPS: 963
global_step=2709856, episodic_return=1109.8658172314517
global_step=2709872, episodic_return=3881.2356456864286
global_step=2709872, episodic_return=52.00080520160269
global_step=2710112, episodic_return=4044.639302800982
global_step=2710224, episodic_return=4367.285714217412
SPS: 963
global_step=2711584, episodic_return=3181.391165726464
global_step=2712736, episodic_return=3066.2534654866645
SPS: 963
global_step=2713760, episodic_return=2440.6791284018627
SPS: 963
global_step=2715776, episodic_return=1244.4654980377816
global_step=2715936, episodic_return=1323.6781621252537
global_step=2716160, episodic_return=146.63383393053746
global_step=2717552, episodic_return=3831.9846077721086
SPS: 963
global_step=2717904, episodic_return=3770.9497880345416
global_step=2718480, episodic_return=3968.4154702873193
global_step=2718992, episodic_return=3698.6693439568717
SPS: 963
SPS: 963
global_step=2722576, episodic_return=1537.3586040491657
global_step=2723136, episodic_return=4112.349882348691
global_step=2723600, episodic_return=3589.312378704933
SPS: 963
global_step=2724032, episodic_return=3371.8174681445066
global_step=2725152, episodic_return=3982.1279523849103
global_step=2725888, episodic_return=3854.6542371989253
SPS: 963
global_step=2726000, episodic_return=617.4132278088713
global_step=2726128, episodic_return=3921.2088751334877
global_step=2726240, episodic_return=4078.746006306306
SPS: 963
global_step=2728752, episodic_return=4329.459344259218
global_step=2729776, episodic_return=4391.746925285598
SPS: 963
global_step=2731952, episodic_return=4402.080198381826
SPS: 963
global_step=2732176, episodic_return=3252.1464506697016
global_step=2733504, episodic_return=1771.0705310143862
global_step=2733568, episodic_return=675.4544958512602
global_step=2733568, episodic_return=3941.895520965589
global_step=2733920, episodic_return=3968.434774692455
SPS: 963
global_step=2734496, episodic_return=4047.2306398935366
global_step=2735008, episodic_return=3852.557238385796
SPS: 963
global_step=2736720, episodic_return=1002.885024111022
global_step=2737488, episodic_return=2712.5090576640578
global_step=2738064, episodic_return=3654.859671397234
SPS: 963
global_step=2739360, episodic_return=1298.1400201922463
global_step=2739616, episodic_return=3695.5414114155974
global_step=2739648, episodic_return=1207.3424566111503
global_step=2740048, episodic_return=3377.7950195114076
SPS: 963
global_step=2740416, episodic_return=3448.679409945527
global_step=2741168, episodic_return=1794.4000536394624
global_step=2741168, episodic_return=3997.7998699322943
global_step=2741904, episodic_return=3899.0952295500115
SPS: 963
global_step=2743456, episodic_return=677.0737927203513
global_step=2743600, episodic_return=1521.0951931278487
global_step=2744032, episodic_return=1254.6429118389456
SPS: 963
global_step=2744768, episodic_return=4325.25237565059
global_step=2745936, episodic_return=1244.2219165986064
global_step=2746368, episodic_return=380.31237498500803
SPS: 963
global_step=2746864, episodic_return=1406.786335292941
global_step=2747872, episodic_return=2584.236265756373
global_step=2748192, episodic_return=3272.592052100072
SPS: 963
global_step=2748528, episodic_return=3615.323088509403
global_step=2749120, episodic_return=876.7537386939342
global_step=2749296, episodic_return=327.1198608351364
global_step=2749568, episodic_return=1994.9300009357346
SPS: 963
global_step=2750512, episodic_return=3795.767923490957
global_step=2751024, episodic_return=3546.1722040727905
global_step=2751424, episodic_return=1050.876622414236
global_step=2751600, episodic_return=2045.185512535706
SPS: 963
global_step=2753648, episodic_return=908.4162383873122
SPS: 963
global_step=2755664, episodic_return=3951.5930142872057
global_step=2755680, episodic_return=1334.620844707785
global_step=2756064, episodic_return=3341.4656591726953
global_step=2756112, episodic_return=1394.3297823032224
SPS: 963
global_step=2757056, episodic_return=2148.3278021743654
global_step=2757184, episodic_return=4037.987020720205
global_step=2757264, episodic_return=1393.4634121883728
global_step=2757536, episodic_return=3637.695549350253
global_step=2758608, episodic_return=1692.9799209600026
SPS: 963
global_step=2758768, episodic_return=997.2596269498599
global_step=2759440, episodic_return=73.44866273650271
global_step=2759584, episodic_return=2058.7125176676623
global_step=2760048, episodic_return=4100.882971978739
SPS: 963
global_step=2761952, episodic_return=3680.3485335924433
SPS: 963
global_step=2764208, episodic_return=3179.8519751034464
global_step=2764544, episodic_return=3763.0082136947244
SPS: 963
SPS: 963
global_step=2767008, episodic_return=2581.7242698826226
global_step=2767040, episodic_return=3637.240232543523
global_step=2767312, episodic_return=2157.3268876094135
global_step=2767424, episodic_return=64.71731004050906
global_step=2768128, episodic_return=2322.6312050683564
SPS: 963
global_step=2769808, episodic_return=1645.5700595314038
SPS: 963
global_step=2771680, episodic_return=3689.7654742376462
global_step=2771696, episodic_return=4463.925979146866
global_step=2772128, episodic_return=4103.453953665578
SPS: 963
global_step=2773072, episodic_return=4172.068315579047
global_step=2773200, episodic_return=3711.00813528901
global_step=2773552, episodic_return=3903.8622052106557
global_step=2773888, episodic_return=1650.5060544400926
SPS: 963
global_step=2775456, episodic_return=3277.8536913477333
global_step=2775600, episodic_return=3903.2589780170188
global_step=2776064, episodic_return=4083.612518412361
SPS: 963
global_step=2777856, episodic_return=1353.0759191185628
SPS: 963
global_step=2780560, episodic_return=3824.9388156949817
SPS: 963
global_step=2781440, episodic_return=3861.0990770038547
global_step=2781952, episodic_return=1983.3595859305703
global_step=2783056, episodic_return=3591.7627648616935
global_step=2783056, episodic_return=4120.179082900543
SPS: 963
global_step=2783440, episodic_return=3139.5241968534247
global_step=2783808, episodic_return=1362.6411354779486
SPS: 963
global_step=2785824, episodic_return=3637.68913226744
global_step=2785904, episodic_return=20.182892730760088
SPS: 963
global_step=2787696, episodic_return=3757.2989183154837
global_step=2787936, episodic_return=1032.2446258029854
global_step=2788144, episodic_return=4175.085517612926
global_step=2788672, episodic_return=35.21587142311968
global_step=2789088, episodic_return=4217.356649676653
global_step=2789216, episodic_return=3923.2933107940444
SPS: 963
global_step=2789568, episodic_return=3778.9940213234363
global_step=2789920, episodic_return=2086.5817766939713
SPS: 963
global_step=2791472, episodic_return=3294.8026815825847
global_step=2791616, episodic_return=3877.093590199166
global_step=2792080, episodic_return=4169.613901989844
global_step=2793440, episodic_return=2234.537103661255
SPS: 963
global_step=2794576, episodic_return=3391.7744551361616
SPS: 963
global_step=2795904, episodic_return=1914.5989375767451
global_step=2796576, episodic_return=3861.218717095414
SPS: 963
global_step=2798768, episodic_return=2240.931715813479
global_step=2799072, episodic_return=3892.055526340428
SPS: 963
SPS: 963
global_step=2801840, episodic_return=3450.2000761527797
global_step=2803456, episodic_return=2276.558577080242
global_step=2803712, episodic_return=3927.8827988351463
SPS: 963
global_step=2804160, episodic_return=4082.567470655743
global_step=2804224, episodic_return=1953.8100232188249
global_step=2804688, episodic_return=3187.558213467989
global_step=2805104, episodic_return=4279.435167887454
global_step=2805232, episodic_return=3973.967074044033
global_step=2805584, episodic_return=3859.1134689474084
SPS: 963
global_step=2805888, episodic_return=1653.5072163164143
global_step=2807488, episodic_return=3368.6422345564124
global_step=2807632, episodic_return=3967.9804130374678
SPS: 963
global_step=2807984, episodic_return=3778.3283281281792
global_step=2808096, episodic_return=4224.959320110413
global_step=2809184, episodic_return=588.3561876611834
SPS: 963
global_step=2809952, episodic_return=19.401812626693278
global_step=2810128, episodic_return=1591.8970042036583
SPS: 963
global_step=2811984, episodic_return=1529.0275806591922
global_step=2812288, episodic_return=1356.2311065865147
global_step=2812304, episodic_return=1941.6709874217065
global_step=2812432, episodic_return=1464.281552839666
global_step=2812592, episodic_return=3837.6065064537984
global_step=2813296, episodic_return=1116.8270162028111
global_step=2813744, episodic_return=642.0239346676146
SPS: 963
global_step=2815088, episodic_return=3674.909706969124
global_step=2815392, episodic_return=606.645874442887
global_step=2815568, episodic_return=2705.0577701134416
SPS: 963
global_step=2816016, episodic_return=416.32639960292056
global_step=2816304, episodic_return=2032.8592432436415
global_step=2818000, episodic_return=1177.3789775827754
SPS: 963
global_step=2818384, episodic_return=3245.7222993888213
global_step=2818608, episodic_return=965.9072874522982
SPS: 963
global_step=2820176, episodic_return=4116.600734006431
global_step=2820704, episodic_return=1263.6209189755439
global_step=2821072, episodic_return=1216.6875783990524
SPS: 963
global_step=2822464, episodic_return=729.3827096485498
global_step=2822560, episodic_return=738.0890544818259
global_step=2822720, episodic_return=1357.8027985682627
global_step=2823536, episodic_return=2944.557408830376
global_step=2823648, episodic_return=3808.5306090133286
SPS: 963
global_step=2825200, episodic_return=3952.491625075886
global_step=2825968, episodic_return=3223.9431103696916
SPS: 963
global_step=2827600, episodic_return=1491.0702206203423
SPS: 963
global_step=2828320, episodic_return=3516.4997332275843
global_step=2828400, episodic_return=1277.6262466547296
global_step=2828432, episodic_return=3152.3113270300037
global_step=2828608, episodic_return=3593.528270407103
global_step=2829024, episodic_return=1431.253409829167
SPS: 963
global_step=2831104, episodic_return=3409.0275900002425
global_step=2831584, episodic_return=3711.4118872987524
SPS: 963
global_step=2834400, episodic_return=3956.4431389343313
SPS: 963
global_step=2835344, episodic_return=1842.712998089222
global_step=2836192, episodic_return=4093.777169028203
SPS: 963
global_step=2836720, episodic_return=3197.046345504035
SPS: 963
global_step=2838736, episodic_return=4205.147617983656
global_step=2839552, episodic_return=4249.87930561474
global_step=2839664, episodic_return=3901.665893028266
SPS: 963
global_step=2840800, episodic_return=3762.2661888632997
global_step=2841984, episodic_return=2815.025850992234
SPS: 963
global_step=2844336, episodic_return=3622.2020378100574
global_step=2844416, episodic_return=4521.542533504066
global_step=2844448, episodic_return=4037.158372746413
global_step=2844624, episodic_return=3899.5153957981875
SPS: 963
global_step=2844688, episodic_return=2350.16023370577
global_step=2845040, episodic_return=4447.923180622148
SPS: 963
global_step=2847120, episodic_return=3602.3644083351924
