
--- Starting Training ---

global_step=128, episodic_return=-2.6155227656365554
SPS: 921
global_step=319952, episodic_return=129.68030893439504
global_step=320400, episodic_return=1180.3727674433608
global_step=320992, episodic_return=1412.6436208762423
global_step=321088, episodic_return=2277.7423382736283
SPS: 921
global_step=322896, episodic_return=1222.6929164392975
global_step=323120, episodic_return=1061.4237162428394
global_step=323504, episodic_return=709.5054944901532
SPS: 921
global_step=324128, episodic_return=1331.3610742660496
global_step=324656, episodic_return=783.1019061568397
global_step=324912, episodic_return=845.1243039220501
global_step=325184, episodic_return=1264.894904041066
SPS: 921
global_step=325680, episodic_return=1538.3420268541522
global_step=325712, episodic_return=1025.9279812509128
global_step=326448, episodic_return=1518.6510763975637
global_step=327648, episodic_return=1888.2493589226153
SPS: 921
global_step=328032, episodic_return=1275.9545172361409
global_step=328704, episodic_return=1096.0821406543741
global_step=329056, episodic_return=1372.3748652386837
global_step=329072, episodic_return=2232.2050811873332
global_step=329168, episodic_return=825.5579759851503
SPS: 921
global_step=331120, episodic_return=1125.8745126725235
global_step=331712, episodic_return=1129.9429671247044
SPS: 921
global_step=331824, episodic_return=627.6457306791197
global_step=332368, episodic_return=2044.3479813711463
global_step=332960, episodic_return=1427.6671700266502
SPS: 922
global_step=334240, episodic_return=1092.4100212971077
global_step=334592, episodic_return=1065.6886655596936
global_step=335040, episodic_return=1088.1876140483005
global_step=335168, episodic_return=1900.2948982704236
SPS: 922
global_step=336672, episodic_return=2222.275423749736
global_step=337104, episodic_return=2041.4593673196716
global_step=337856, episodic_return=1766.052994865063
SPS: 922
global_step=338016, episodic_return=482.80215288314395
global_step=338240, episodic_return=1166.2830288199812
global_step=338736, episodic_return=560.7616995178702
global_step=338928, episodic_return=1086.268259204252
global_step=339504, episodic_return=1717.0853877362836
SPS: 922
global_step=340144, episodic_return=2376.028190456875
global_step=340352, episodic_return=1051.2882275772563
global_step=340896, episodic_return=1710.8933072752827
SPS: 922
global_step=342048, episodic_return=1631.344789560264
global_step=342464, episodic_return=2470.383393086918
global_step=343248, episodic_return=961.6524218041216
global_step=343568, episodic_return=2699.542814859475
SPS: 923
global_step=344432, episodic_return=1093.8230543944098
global_step=344752, episodic_return=1230.1149015383553
global_step=345408, episodic_return=1031.051029320177
global_step=345632, episodic_return=1340.9278470467689
SPS: 923
global_step=346272, episodic_return=1224.5816022236093
global_step=346768, episodic_return=1041.6041084643534
global_step=346784, episodic_return=1668.629586346305
global_step=347840, episodic_return=2696.4631170540856
SPS: 922
global_step=348352, episodic_return=1288.0425606091187
global_step=349664, episodic_return=1464.196635237952
global_step=350160, episodic_return=2930.2630515739766
SPS: 923
global_step=350736, episodic_return=1164.924263188876
global_step=350832, episodic_return=1089.6607481539695
global_step=351488, episodic_return=831.293617898215
SPS: 923
global_step=352320, episodic_return=972.2033094755808
global_step=353040, episodic_return=1127.97993221924
global_step=353680, episodic_return=1853.6093394994994
global_step=354208, episodic_return=1901.1965782046848
SPS: 923
global_step=354608, episodic_return=637.2234301126375
global_step=355520, episodic_return=2891.7177773050275
global_step=355776, episodic_return=693.5895555118313
SPS: 923
global_step=356368, episodic_return=3000.7708846327073
global_step=356416, episodic_return=1010.0322607332022
global_step=356672, episodic_return=1153.845401112216
global_step=356928, episodic_return=2332.112639288722
SPS: 924
global_step=360176, episodic_return=943.2838504961736
SPS: 924
global_step=360864, episodic_return=2426.78014538802
global_step=361424, episodic_return=2757.7054483790453
global_step=362064, episodic_return=1202.8374736939834
global_step=362144, episodic_return=1547.0708389839344
global_step=362272, episodic_return=1808.6061853337228
global_step=362384, episodic_return=1564.3733425753903
global_step=362464, episodic_return=1072.3200640070586
SPS: 924
global_step=362800, episodic_return=2470.0716189878913
global_step=363248, episodic_return=1304.234018250354
global_step=363328, episodic_return=1683.0209942347221
global_step=364368, episodic_return=2441.1171895378648
SPS: 924
global_step=364928, episodic_return=1564.6011864383015
SPS: 924
global_step=366752, episodic_return=2735.413392880775
global_step=367024, episodic_return=885.5195316455587
global_step=367520, episodic_return=2015.9608854828787
global_step=367536, episodic_return=959.1848639008574
global_step=367888, episodic_return=1149.200443807398
global_step=368512, episodic_return=1233.2717890822232
SPS: 924
global_step=368928, episodic_return=2468.3297534075123
global_step=369104, episodic_return=1078.2678813592217
global_step=369280, episodic_return=1361.6809991063672
global_step=369648, episodic_return=1129.5549460903858
SPS: 924
global_step=371024, episodic_return=2054.5439357869177
global_step=372016, episodic_return=1560.0163494002654
SPS: 924
global_step=372816, episodic_return=1068.8683622046237
global_step=372928, episodic_return=1869.6131858483734
global_step=372928, episodic_return=1903.0437608354216
global_step=373648, episodic_return=1197.0153097528141
global_step=374112, episodic_return=1839.0184323787282
global_step=374320, episodic_return=1080.72298413798
global_step=374608, episodic_return=826.5162497429509
SPS: 925
global_step=374928, episodic_return=1068.6611803956603
global_step=375168, episodic_return=1444.1938205948195
global_step=375248, episodic_return=1513.749607016802
global_step=375552, episodic_return=1261.7648653145382
SPS: 925
global_step=376880, episodic_return=3133.7389511486217
global_step=378880, episodic_return=1827.3852014588797
SPS: 925
global_step=380496, episodic_return=1230.2536275297257
global_step=380624, episodic_return=1260.8837587571422
SPS: 925
global_step=381104, episodic_return=1903.7376889307575
global_step=381408, episodic_return=1259.0528420581256
global_step=381888, episodic_return=2650.886571064435
global_step=381904, episodic_return=1989.6835113147238
global_step=381984, episodic_return=1502.805744429648
global_step=382160, episodic_return=1209.1838741362146
global_step=382240, episodic_return=1630.3713278937148
global_step=382272, episodic_return=1300.7357081064545
global_step=382640, episodic_return=1870.1374927528855
SPS: 925
global_step=383248, episodic_return=1512.5987176467954
global_step=383296, episodic_return=1841.5920616382245
global_step=384752, episodic_return=1713.2410043765417
SPS: 925
global_step=385056, episodic_return=1146.6305591826067
global_step=385696, episodic_return=792.4871880336891
global_step=386192, episodic_return=2038.8166154107494
SPS: 926
global_step=387616, episodic_return=1049.6543953434614
global_step=388064, episodic_return=1099.2153359171439
global_step=388640, episodic_return=1418.827450412196
SPS: 925
global_step=389600, episodic_return=1135.6681676863636
global_step=389760, episodic_return=1274.7998308578165
global_step=390544, episodic_return=1434.633801547994
global_step=390928, episodic_return=1617.2891079643277
SPS: 925
global_step=393040, episodic_return=2353.9434744065497
SPS: 926
global_step=393872, episodic_return=2347.11325597479
global_step=393952, episodic_return=1614.182786934886
global_step=394080, episodic_return=986.3633131775781
global_step=394752, episodic_return=2343.6597502805307
SPS: 926
global_step=395280, episodic_return=1295.2450408202994
global_step=395376, episodic_return=3093.3259393343765
global_step=395632, episodic_return=1910.2353167656515
global_step=396352, episodic_return=2866.3741341232317
SPS: 926
global_step=398048, episodic_return=1425.8399597231783
global_step=398112, episodic_return=2006.1692444806724
global_step=398880, episodic_return=2867.7356394941303
global_step=399280, episodic_return=1004.6347350020218
SPS: 926
global_step=399632, episodic_return=1818.3483147851223
global_step=400320, episodic_return=1114.4350290612288
SPS: 926
global_step=401440, episodic_return=1071.1139910986562
global_step=402208, episodic_return=2987.9759366539633
global_step=402944, episodic_return=2243.5680400143233
SPS: 927
global_step=403824, episodic_return=1974.6303558629133
global_step=404144, episodic_return=1701.2940320037603
global_step=404320, episodic_return=813.7870532827941
global_step=404832, episodic_return=920.5267609515897
SPS: 927
global_step=405776, episodic_return=2401.05209959635
global_step=406256, episodic_return=1592.8131522100255
global_step=406928, episodic_return=1691.5620346169949
global_step=407296, episodic_return=2172.5140705434283
global_step=407392, episodic_return=2405.049615303399
SPS: 927
global_step=408144, episodic_return=1582.0086948798146
SPS: 927
global_step=409776, episodic_return=3012.39028611
global_step=409808, episodic_return=3298.21877407647
global_step=411040, episodic_return=1588.3198390459436
SPS: 927
global_step=411904, episodic_return=1375.8963940888361
global_step=412928, episodic_return=1753.076755161518
global_step=413232, episodic_return=1228.5741656378382
global_step=413552, episodic_return=1839.5642809727742
SPS: 927
global_step=414816, episodic_return=2226.4444409067273
global_step=414896, episodic_return=3108.846963769838
SPS: 927
global_step=415808, episodic_return=1442.516919522604
global_step=416128, episodic_return=1695.018721860511
global_step=416624, episodic_return=2162.4134343853907
global_step=417280, episodic_return=1718.5606369161778
global_step=417456, episodic_return=3342.3365110655586
SPS: 928
global_step=417904, episodic_return=1143.7582699551415
global_step=418224, episodic_return=3064.3849619333378
global_step=419408, episodic_return=1707.370540545573
SPS: 928
global_step=420448, episodic_return=2036.4867894320992
global_step=421584, episodic_return=1677.378477211846
global_step=421792, episodic_return=2788.5441905478906
global_step=421856, episodic_return=1567.4283842345028
SPS: 929
global_step=422608, episodic_return=2403.2912061217107
global_step=422736, episodic_return=1183.2167344407806
global_step=422896, episodic_return=933.2758865425868
global_step=423072, episodic_return=1732.0051821123998
global_step=423088, episodic_return=1927.8979019684616
global_step=423488, episodic_return=1173.1332727048439
global_step=423568, episodic_return=1483.8988408515704
SPS: 929
global_step=425136, episodic_return=1465.331347080689
global_step=425344, episodic_return=1901.4511195882742
SPS: 929
global_step=426672, episodic_return=1023.1884465758509
global_step=427120, episodic_return=2293.815383017154
global_step=427168, episodic_return=848.3095552000334
global_step=427296, episodic_return=1508.372725026136
SPS: 929
global_step=428160, episodic_return=1082.3453523926141
global_step=428160, episodic_return=1114.306166834924
global_step=429232, episodic_return=1188.0097734311676
SPS: 929
global_step=430256, episodic_return=1135.3248214835562
global_step=430672, episodic_return=2440.761575012763
global_step=431376, episodic_return=1607.5683559550578
global_step=431456, episodic_return=1150.1097841950468
global_step=432048, episodic_return=1758.543736108826
SPS: 930
global_step=432528, episodic_return=1886.1018282817306
global_step=432608, episodic_return=1766.203159389451
global_step=433968, episodic_return=1751.8359366610168
global_step=434016, episodic_return=2319.126297267341
global_step=434176, episodic_return=1216.7822222904256
SPS: 930
global_step=434720, episodic_return=1589.7032141153982
SPS: 930
global_step=436384, episodic_return=1612.8476948958614
global_step=436864, episodic_return=1944.0080791654284
SPS: 930
global_step=438512, episodic_return=1436.7908290936914
global_step=439040, episodic_return=2377.701419233366
SPS: 930
global_step=440640, episodic_return=1132.1608849173256
global_step=440944, episodic_return=1796.7821438720225
global_step=441152, episodic_return=1193.5120982833457
global_step=441248, episodic_return=1979.9041828119118
global_step=441552, episodic_return=1514.4116381710046
global_step=442208, episodic_return=2812.336978077114
global_step=442304, episodic_return=2048.915651749211
SPS: 930
global_step=443184, episodic_return=3012.4013728885107
SPS: 930
global_step=445600, episodic_return=1290.807706101847
global_step=445664, episodic_return=1810.3353218693812
global_step=446272, episodic_return=3094.2177689562513
global_step=446464, episodic_return=930.298492375798
SPS: 931
global_step=446624, episodic_return=904.7333667215997
global_step=446688, episodic_return=3187.049674290332
global_step=446848, episodic_return=1534.7026893274844
global_step=447152, episodic_return=1185.5656787090263
global_step=448208, episodic_return=2600.124855951751
SPS: 931
global_step=448624, episodic_return=3038.0064726418364
global_step=448720, episodic_return=1248.5644781821593
global_step=449504, episodic_return=1686.185248403433
SPS: 931
global_step=451200, episodic_return=2895.016956484382
SPS: 931
global_step=452880, episodic_return=1129.178985094567
global_step=453360, episodic_return=2173.43356731127
global_step=453504, episodic_return=1566.1723971482327
global_step=454560, episodic_return=1570.8285499920962
global_step=454592, episodic_return=1890.2226116299848
SPS: 931
global_step=455232, episodic_return=1630.00377149045
global_step=456576, episodic_return=3202.4711846438927
global_step=456640, episodic_return=1650.247216108408
SPS: 931
global_step=457168, episodic_return=1958.1684802928119
global_step=457280, episodic_return=1423.8697625923048
global_step=457440, episodic_return=2197.8775628529816
global_step=458256, episodic_return=743.6532175299246
SPS: 931
global_step=459200, episodic_return=3244.573250515811
global_step=459520, episodic_return=2324.551318585313
global_step=460528, episodic_return=1087.0522719976134
SPS: 931
global_step=460848, episodic_return=1948.008456131417
global_step=461344, episodic_return=2771.9435650403934
global_step=461488, episodic_return=1607.04229712579
global_step=462288, episodic_return=3595.6051150567205
SPS: 932
global_step=463040, episodic_return=1800.5319023058673
global_step=463072, episodic_return=1085.0414045327375
SPS: 932
global_step=465248, episodic_return=1042.6776061299997
global_step=466624, episodic_return=1036.3814376331206
SPS: 932
global_step=467168, episodic_return=2645.631121353375
global_step=467408, episodic_return=2134.381818573338
global_step=467984, episodic_return=2272.2856562537804
global_step=468896, episodic_return=3003.7646951575603
global_step=468896, episodic_return=2672.018622723534
SPS: 932
global_step=469536, episodic_return=1301.4014168565132
global_step=469760, episodic_return=1628.2566164154814
global_step=470000, episodic_return=1703.9177975870662
global_step=470624, episodic_return=1618.8234976558683
global_step=470640, episodic_return=2143.9107675181713
SPS: 932
global_step=472592, episodic_return=3446.95206146855
SPS: 932
global_step=473712, episodic_return=3391.809647688923
SPS: 932
global_step=475216, episodic_return=3245.0944797441853
global_step=475296, episodic_return=843.7295782043434
global_step=476624, episodic_return=1755.4507521541086
SPS: 932
global_step=477200, episodic_return=2655.872297277329
global_step=477408, episodic_return=1987.7114579789404
global_step=477792, episodic_return=1697.2671127819965
global_step=477952, episodic_return=2239.0981396622583
global_step=478320, episodic_return=1683.4437817070198
global_step=479088, episodic_return=3484.365182194218
SPS: 932
global_step=479456, episodic_return=1748.723771254928
global_step=481040, episodic_return=2629.95430161786
global_step=481280, episodic_return=2378.561332572231
SPS: 932
global_step=481312, episodic_return=2251.5760287079056
global_step=482640, episodic_return=3366.0192683946534
global_step=482864, episodic_return=1443.3638560854847
SPS: 932
global_step=484224, episodic_return=2536.0005654210713
global_step=485184, episodic_return=1087.784533761277
SPS: 933
global_step=485440, episodic_return=1490.0705047197644
global_step=485888, episodic_return=1888.6531562296254
SPS: 933
global_step=487936, episodic_return=2536.1079335284967
global_step=488016, episodic_return=3278.1832905222345
global_step=488624, episodic_return=2102.2778534569266
global_step=489424, episodic_return=2307.583850209394
SPS: 933
global_step=490624, episodic_return=2730.2646973181945
global_step=490864, episodic_return=1274.8404371605188
global_step=491088, episodic_return=1560.0091345179565
global_step=491104, episodic_return=2108.9084019932207
global_step=491232, episodic_return=3341.9734826931763
SPS: 933
SPS: 933
global_step=493888, episodic_return=1693.102920249518
global_step=494976, episodic_return=2005.1042633773304
global_step=495472, episodic_return=3651.809525156381
SPS: 933
global_step=495952, episodic_return=1480.8894564366187
global_step=496320, episodic_return=882.7908653992401
global_step=496576, episodic_return=3303.5596305350655
global_step=497056, episodic_return=3474.2805883072447
SPS: 933
global_step=498400, episodic_return=2100.135118411497
global_step=498576, episodic_return=1884.5392287592265
global_step=498656, episodic_return=3323.211752263697
SPS: 934
global_step=500992, episodic_return=1138.8373415839503
global_step=501200, episodic_return=3651.813720177883
global_step=501488, episodic_return=1622.8600947910393
SPS: 934
global_step=502368, episodic_return=2414.689758925077
global_step=502720, episodic_return=2501.4172805760068
global_step=503152, episodic_return=2703.706666511154
SPS: 934
global_step=504640, episodic_return=3596.825713454765
global_step=504880, episodic_return=2550.4128247132403
global_step=505248, episodic_return=1735.286975393017
SPS: 934
global_step=506992, episodic_return=2287.385922728989
global_step=507584, episodic_return=2269.864832926621
SPS: 934
global_step=508448, episodic_return=1954.0793367685992
global_step=509360, episodic_return=1649.3486861229303
global_step=509712, episodic_return=3038.3564141295988
SPS: 935
global_step=511392, episodic_return=2087.05894362495
SPS: 934
global_step=512592, episodic_return=3566.011375216269
global_step=512768, episodic_return=1420.908752678508
global_step=513296, episodic_return=2376.1444975465183
global_step=513536, episodic_return=2779.271628713373
SPS: 935
global_step=514176, episodic_return=3453.5706303522843
global_step=514304, episodic_return=1271.749054113539
global_step=514672, episodic_return=3646.3157311098885
global_step=515472, episodic_return=1094.1208168845756
SPS: 935
global_step=516544, episodic_return=636.2009508516884
SPS: 935
global_step=518304, episodic_return=2701.1706236514797
global_step=518736, episodic_return=3563.3812657900794
global_step=518896, episodic_return=3313.738675832462
global_step=519104, episodic_return=2123.030493085276
global_step=520048, episodic_return=2801.0719352618266
global_step=520176, episodic_return=1999.1014293629014
SPS: 935
global_step=520656, episodic_return=3689.7623048883956
global_step=520832, episodic_return=919.6430027008043
global_step=521552, episodic_return=1675.0915989030352
global_step=521664, episodic_return=1412.3263984821458
SPS: 935
global_step=523424, episodic_return=3315.2682153730607
SPS: 936
global_step=524400, episodic_return=1545.806189884577
global_step=524592, episodic_return=2161.8269336262847
global_step=525664, episodic_return=2842.113492161034
global_step=525776, episodic_return=2650.0619830031155
SPS: 936
global_step=527712, episodic_return=3601.3286929500073
SPS: 936
global_step=528528, episodic_return=2133.3551457533913
global_step=528816, episodic_return=1816.0846762483638
global_step=529168, episodic_return=2155.6621315272564
SPS: 936
global_step=530704, episodic_return=2429.5143436352555
SPS: 936
global_step=533296, episodic_return=826.3451407850667
global_step=533504, episodic_return=1043.5364480259152
global_step=533712, episodic_return=1676.9762451281224
global_step=533728, episodic_return=2996.8384917646736
global_step=533920, episodic_return=2734.3207072801542
global_step=533936, episodic_return=2753.181138300653
global_step=534336, episodic_return=2131.426498616128
SPS: 936
global_step=534752, episodic_return=3710.19614639983
global_step=534912, episodic_return=3415.867081712748
global_step=535584, episodic_return=2702.994573581112
global_step=535872, episodic_return=3348.82432942112
SPS: 936
global_step=537792, episodic_return=2687.2772327434877
global_step=538112, episodic_return=2036.2401485372236
SPS: 936
global_step=540144, episodic_return=1295.2399896131208
global_step=540144, episodic_return=1362.7989290460134
global_step=540608, episodic_return=3680.039135619008
SPS: 936
SPS: 937
global_step=543552, episodic_return=1638.2519635120227
global_step=543808, episodic_return=2209.8933266038644
global_step=544656, episodic_return=2323.5052658064274
global_step=544704, episodic_return=1732.6308047525329
SPS: 937
global_step=545168, episodic_return=937.4355590605375
global_step=545184, episodic_return=3053.831693184419
global_step=546304, episodic_return=2474.7567685741374
global_step=546720, episodic_return=3882.454055514842
SPS: 937
global_step=547008, episodic_return=2446.3716803322654
global_step=548416, episodic_return=3414.2927431289595
SPS: 937
global_step=549216, episodic_return=910.4164827145597
global_step=549936, episodic_return=3306.088602778811
global_step=550032, episodic_return=2104.4098311843013
global_step=550048, episodic_return=2814.7411415965666
global_step=550352, episodic_return=3615.1913669240566
SPS: 937
global_step=551040, episodic_return=1105.4174788918801
global_step=552496, episodic_return=3401.248499340157
SPS: 937
global_step=553136, episodic_return=923.3067234567659
global_step=554256, episodic_return=2400.5189586983693
global_step=554272, episodic_return=2197.9549076469348
SPS: 937
global_step=555792, episodic_return=795.3615569617018
global_step=556368, episodic_return=2473.8923813820948
global_step=556624, episodic_return=3483.7679213526294
SPS: 937
global_step=557808, episodic_return=1312.3419927430623
SPS: 937
global_step=560304, episodic_return=2300.9490878880397
global_step=560400, episodic_return=3335.4297820606666
global_step=560560, episodic_return=3016.210975107718
global_step=560912, episodic_return=1838.2408549464092
SPS: 937
global_step=561680, episodic_return=1492.883554639901
global_step=562736, episodic_return=3561.161213619856
SPS: 938
global_step=563840, episodic_return=3178.5890116122387
global_step=564432, episodic_return=3608.210235908975
global_step=565232, episodic_return=3554.8038962096716
SPS: 938
global_step=565952, episodic_return=3523.415404054429
global_step=566992, episodic_return=2808.5495329987843
SPS: 938
global_step=567360, episodic_return=1320.819135967781
global_step=569152, episodic_return=2994.20605274591
SPS: 938
global_step=570288, episodic_return=1825.6178113325752
global_step=570496, episodic_return=2198.931306179969
SPS: 938
global_step=571808, episodic_return=3585.1956203087634
global_step=572384, episodic_return=3687.619894785709
global_step=572640, episodic_return=3545.323571439457
SPS: 938
global_step=573824, episodic_return=3651.495092482314
global_step=575056, episodic_return=3507.541372791648
global_step=575200, episodic_return=1516.9738341651855
global_step=575424, episodic_return=2245.7401407209045
SPS: 938
global_step=575856, episodic_return=2121.172179311338
global_step=576576, episodic_return=3704.2021672564456
SPS: 939
global_step=577760, episodic_return=805.4328334007487
global_step=578352, episodic_return=3082.4193608527316
global_step=578688, episodic_return=1829.7644209385214
global_step=578752, episodic_return=3652.5150217465207
global_step=579248, episodic_return=1793.8151570402524
SPS: 939
global_step=579856, episodic_return=3685.054354188958
global_step=580544, episodic_return=3189.9590637198266
global_step=581040, episodic_return=1092.714359987831
SPS: 939
global_step=583168, episodic_return=2021.8307900526095
SPS: 939
global_step=585168, episodic_return=3122.8172133268795
global_step=585504, episodic_return=1043.919290376085
SPS: 939
global_step=586288, episodic_return=2223.89444153195
global_step=587472, episodic_return=1476.9207059485855
SPS: 939
global_step=587824, episodic_return=3505.796710606354
global_step=588304, episodic_return=2136.1935987506113
global_step=588400, episodic_return=3570.4074468720432
global_step=588800, episodic_return=2139.283380643243
SPS: 939
global_step=590672, episodic_return=3548.9299683938393
global_step=590816, episodic_return=2286.0893796612127
global_step=591072, episodic_return=3650.0708569344356
SPS: 940
global_step=592080, episodic_return=1945.981997866858
global_step=592416, episodic_return=881.6608491456758
global_step=592592, episodic_return=3642.4186585145258
global_step=592960, episodic_return=3238.337048254756
global_step=593776, episodic_return=3547.7921201371514
SPS: 940
global_step=594368, episodic_return=3684.8289890253027
SPS: 940
global_step=596624, episodic_return=1704.733302596394
SPS: 940
SPS: 940
global_step=601072, episodic_return=2240.744105799471
global_step=601184, episodic_return=3052.467028754026
global_step=601520, episodic_return=3628.717374012164
SPS: 940
global_step=602304, episodic_return=3592.309774963918
global_step=603616, episodic_return=2919.949108362572
global_step=603840, episodic_return=3635.4731065263445
SPS: 941
global_step=604416, episodic_return=3427.129757003107
global_step=604816, episodic_return=3769.7490333431397
global_step=605888, episodic_return=2776.3671757006337
SPS: 941
global_step=606352, episodic_return=2129.050709989806
global_step=607024, episodic_return=1160.1531568050116
global_step=607088, episodic_return=3450.7295066934425
global_step=608096, episodic_return=3747.6273374531197
SPS: 941
global_step=608432, episodic_return=3647.102834266
global_step=608608, episodic_return=3760.478140231308
global_step=609760, episodic_return=840.9678869306656
global_step=609792, episodic_return=3431.91916440173
SPS: 941
global_step=610384, episodic_return=3553.4837018092285
SPS: 941
SPS: 941
global_step=615312, episodic_return=2524.5461948114626
global_step=615856, episodic_return=1438.2728413986222
SPS: 941
global_step=616720, episodic_return=2166.8807182185387
global_step=617200, episodic_return=3129.8112280254772
global_step=617232, episodic_return=1942.1841002426681
global_step=617536, episodic_return=3546.3285335282544
global_step=617584, episodic_return=2537.590273802442
global_step=618320, episodic_return=3610.3670199875323
SPS: 941
global_step=619856, episodic_return=3360.1637550900186
global_step=620432, episodic_return=3519.139364627787
SPS: 941
global_step=621552, episodic_return=2753.9194321625264
global_step=621648, episodic_return=2524.929856275322
global_step=621760, episodic_return=889.3233656393609
global_step=622368, episodic_return=3786.9271851073718
SPS: 941
global_step=623104, episodic_return=3477.117896327868
global_step=624624, episodic_return=3567.401809199726
SPS: 942
global_step=624768, episodic_return=1386.4204234485546
global_step=624896, episodic_return=696.3427822906924
global_step=625472, episodic_return=1726.9034258470672
global_step=625808, episodic_return=3466.048094621138
global_step=626192, episodic_return=598.2858337491394
global_step=626464, episodic_return=1993.78971490936
SPS: 942
SPS: 942
global_step=628976, episodic_return=1550.8302413897297
global_step=629536, episodic_return=3263.8439571640597
global_step=630288, episodic_return=1833.385307709855
SPS: 942
global_step=631328, episodic_return=3816.95223432338
global_step=632304, episodic_return=2360.0005687593175
SPS: 942
global_step=633600, episodic_return=3629.9863762342347
global_step=633664, episodic_return=1554.373785813047
global_step=634336, episodic_return=3667.694374394348
SPS: 942
global_step=635872, episodic_return=3559.6347170971435
global_step=635968, episodic_return=1097.1016655902422
global_step=636848, episodic_return=1547.8107786031983
SPS: 943
global_step=638256, episodic_return=1330.0038470544746
SPS: 943
global_step=639120, episodic_return=3580.3978873943506
global_step=640288, episodic_return=3187.8735873786213
global_step=640480, episodic_return=3420.874416911779
global_step=640640, episodic_return=3618.5451787188726
global_step=640784, episodic_return=3115.668528611961
global_step=640912, episodic_return=3525.747691724443
SPS: 943
global_step=641824, episodic_return=3571.40201959981
global_step=641904, episodic_return=2067.1746488246235
global_step=642496, episodic_return=1342.738059898532
global_step=642832, episodic_return=2017.9691555020245
SPS: 943
global_step=643920, episodic_return=2420.0850918232477
global_step=643936, episodic_return=3635.7989045193535
SPS: 943
global_step=646560, episodic_return=1410.42904153665
global_step=646640, episodic_return=1246.196979003899
SPS: 943
global_step=648288, episodic_return=2684.245996584381
SPS: 943
global_step=650352, episodic_return=3409.5182709769647
global_step=650592, episodic_return=1648.6235714634645
global_step=650944, episodic_return=3010.097370316418
SPS: 943
global_step=651840, episodic_return=2182.8108902203153
global_step=651888, episodic_return=3534.768798163592
global_step=652288, episodic_return=1839.5785116878724
SPS: 943
global_step=653760, episodic_return=1984.5837594044074
global_step=655088, episodic_return=1871.692085925199
SPS: 943
global_step=655728, episodic_return=1379.2628203508125
global_step=656304, episodic_return=3434.8535618883416
global_step=656656, episodic_return=3497.7256920242858
global_step=656800, episodic_return=3341.202615892458
global_step=656928, episodic_return=3427.3902601977293
SPS: 943
global_step=657920, episodic_return=3711.6645986446
global_step=658848, episodic_return=3800.6528514461957
global_step=659104, episodic_return=1847.700871774117
global_step=659296, episodic_return=1727.501039846598
SPS: 944
global_step=659552, episodic_return=1066.709939054612
SPS: 944
global_step=661520, episodic_return=1293.8871353116053
global_step=662032, episodic_return=2170.91312998083
global_step=662512, episodic_return=2720.0814230183987
global_step=662576, episodic_return=3769.5808826781063
SPS: 944
SPS: 944
global_step=666496, episodic_return=2492.4934297521195
global_step=667024, episodic_return=1651.7303375254187
SPS: 944
global_step=667856, episodic_return=3476.340686340477
global_step=667904, episodic_return=3715.8684298803846
global_step=667968, episodic_return=2506.3086409070547
global_step=668464, episodic_return=2788.5884097371168
global_step=668656, episodic_return=1437.60088151386
global_step=669232, episodic_return=2327.7860452482114
SPS: 944
global_step=669792, episodic_return=2377.899567948817
global_step=670768, episodic_return=1650.6072849828652
SPS: 944
global_step=672064, episodic_return=2171.0041327272966
global_step=672816, episodic_return=3215.7687636394294
global_step=672944, episodic_return=3543.1303477809265
global_step=673200, episodic_return=2463.5139929402803
global_step=673328, episodic_return=1229.368106055972
SPS: 945
global_step=673936, episodic_return=3474.0628247930463
global_step=674864, episodic_return=3685.8419528596273
SPS: 944
global_step=676512, episodic_return=1482.7233011470496
global_step=677648, episodic_return=2594.0733225482995
SPS: 945
SPS: 945
global_step=680336, episodic_return=2277.283699684529
global_step=680720, episodic_return=1881.8450890149927
global_step=681216, episodic_return=2891.4736969035407
SPS: 945
global_step=682752, episodic_return=3107.5168155160113
global_step=683392, episodic_return=1947.8943770452624
global_step=683872, episodic_return=3374.1117101467694
global_step=683984, episodic_return=3383.3175876284217
SPS: 945
global_step=684672, episodic_return=3764.6847951316086
global_step=685280, episodic_return=2657.1870457384416
SPS: 945
global_step=686784, episodic_return=3478.4137002173234
global_step=686864, episodic_return=2254.063918762731
SPS: 945
global_step=688832, episodic_return=2851.1930521733725
global_step=688960, episodic_return=3468.5562288497936
global_step=689072, episodic_return=2645.146753925408
global_step=689216, episodic_return=3632.806107392464
SPS: 946
global_step=690704, episodic_return=1531.6162453582886
global_step=690880, episodic_return=3491.3099071869024
global_step=691248, episodic_return=2371.475455092156
global_step=692144, episodic_return=1548.8598076127646
SPS: 946
global_step=693152, episodic_return=2891.8686967619255
global_step=693856, episodic_return=1281.9694386159226
global_step=694064, episodic_return=1500.287139033282
SPS: 946
global_step=694592, episodic_return=1977.286361410984
SPS: 945
global_step=697232, episodic_return=3643.934153677597
global_step=697696, episodic_return=1284.96043661317
SPS: 946
global_step=699328, episodic_return=1742.1154952634013
global_step=699408, episodic_return=3628.5954838179337
global_step=699888, episodic_return=3164.3764218722404
global_step=700000, episodic_return=3583.219459451445
SPS: 946
global_step=701344, episodic_return=1738.4132836431113
SPS: 946
global_step=702784, episodic_return=3127.613856711648
global_step=703904, episodic_return=1216.7854633993431
SPS: 946
global_step=704816, episodic_return=2930.2846509645547
global_step=704848, episodic_return=3020.7342464612284
global_step=704976, episodic_return=3603.355626063414
global_step=705168, episodic_return=2279.640782660886
global_step=705232, episodic_return=3635.270075619857
